path,ContentDescription,QualityPerspective,Keyword,dmos
fastfading/img102.bmp,"Colorful stuffed animals (two dogs, three bears) hang on a carnival game net in the image.","The image has clear details, vivid colors, and visible stuffed animals on a carnival net.",prizes,38.38777059092234
fastfading/img103.bmp,The image shows two brown stuffed dogs and three yellow stuffed bears hanging on a net.,"The image has two brown stuffed dogs, three yellow stuffed bears, a white net, and a decorative background with soft colors.",stuffedanimals,55.53380231585767
fastfading/img104.bmp,The image shows two brown stuffed dogs and three yellow stuffed bears hanging on a carnival game net.,"The image has clear details, vivid colors, and displays a carnival game with stuffed prizes.",Prizes,21.989942428231444
fastfading/img105.bmp,The image shows two brown stuffed dogs and three yellow stuffed bears hanging on a net at a carnival game.,"The image has clear details, vivid colors, and sharp outlines of stuffed animals, the net, and the carnival game sign.",Prizes,23.9204494089335
fastfading/img106.bmp,"A white lighthouse, red - roofed houses, and rocky shore stand by blue ocean under a clear sky with scattered clouds.","The image shows a white lighthouse, red - roofed houses, rocky shore, blue ocean, and scattered clouds with visible structural and landscape elements.",lighthouse,53.82623745271187
fastfading/img107.bmp,"The image shows a white lighthouse, red - roofed houses, and rocky cliffs by the blue ocean.","The image has visible details, natural colors, and a clear scene of a lighthouse, houses, and the ocean.",Lighthouse,49.57856814402739
fastfading/img108.bmp,"The image depicts a tall white lighthouse, red - roofed houses, and rocky shoreline beside the blue ocean with scattered clouds.","The image has recognizable architectural details, natural coastal features, and a clear sky - ocean color contrast.",Lighthouse,48.51290494846874
fastfading/img109.bmp,"The image shows a white lighthouse, red - roofed houses, and rocky shore by the blue ocean under a partly cloudy sky.","The image has high clarity, vivid colors and clear details.",lighthouse,34.275406961300426
fastfading/img110.bmp,"A white lighthouse, red - roofed houses, and rocky cliffs stand by the blue ocean under a partly cloudy sky.","The image has high clarity, vivid colors and clear details of the lighthouse, houses, rocks, and ocean.",Lighthouse,21.86108278019729
fastfading/img111.bmp,Several sailboats with colorful sails float on wavy water under a cloudy sky.,"The image has several sailboats, colorful sails, wavy water, and a cloudy sky with distinguishable details.",Sailboats,47.868478423392304
fastfading/img112.bmp,Several sailboats with colorful sails sail on the gray water beneath a cloudy sky.,"The image displays sailboats with colorful sails, has a soft focus, and presents the water’s surface and a cloudy sky.",Sailboats,56.93055184204178
fastfading/img113.bmp,Several sailboats with colorful sails sail on wavy water under a cloudy sky.,"The image has colorful sails, visible boat details, and wavy water textures.",Sailboats,47.92923240509558
fastfading/img114.bmp,People sail colorful sailboats on wavy water beneath a cloudy sky.,"The image has clear details, vividly colored sails, and a textured water surface.",Sailing,35.91915649580256
fastfading/img115.bmp,Several colorful sailboats sail on the water under a cloudy sky.,"The image has clear details, vivid colors, and distinct sailboats on the water.",Sailing,33.230603831873566
fastfading/img116.bmp,"The image shows a blurry scene with green areas, a white object, and dark spots.","The image has blurry details, green and gray tones, and indistinct objects.",blurry,74.84023976789214
fastfading/img117.bmp,"The image shows a blurry cemetery with a red brick pillar, black metal fence, gray tombstones, green grass, and bare trees.","The image has low clarity, muted colors, and indistinct details.",cemetery,61.57439855567809
fastfading/img118.bmp,"The image shows a cemetery entrance with a brick pillar, metal fence, signs, and stone tombstones.","The image has legible text, distinct objects, and natural greenery.",cemetery,51.50982039992107
fastfading/img119.bmp,"The image shows a cemetery gate with signs, a brick pillar, green grass, and tombstones.","The image has clear details, vivid green grass, and legible sign text.",Cemetery,21.24550718918256
fastfading/img120.bmp,"The image depicts a blurry cemetery scene with a red brick pillar, a black fence, green grass, and gray trees.","The image has low clarity, blurry details, and muted colors.",cemetery,66.50936890603413
fastfading/img121.bmp,A person sits on a white bucket on a dock by a calm river with a large bridge in the background.,"The image has soft focus, natural colors, and visible elements like a person, dock, river, and bridge.",River,51.201814535488495
fastfading/img122.bmp,FAILED,FAILED,FAILED,55.75483745256088
fastfading/img123.bmp,A person in a hat sits on a white bucket on a wooden platform beside a wide river with a large bridge.,"The image shows a person on a platform by a river, with visible details of the bridge, water, and the person’s hat and clothing.",fishing,40.29495291275945
fastfading/img124.bmp,"A person sits on a bucket on a wooden dock, fishing in a calm river with a large bridge and white clouds above.","The image has clear details, natural colors, and a sharp view of the scene including the person, dock, river, and bridge.",Fishing,25.113564885030108
fastfading/img125.bmp,A person sits on a white bucket on a wooden dock by a wide river with a large bridge in the background.,"The image has clear details, natural colors, and distinct elements of a person, dock, river, and bridge.",Fishing,21.01374189782256
fastfading/img126.bmp,A sailboat with white sails and people onboard moves on the water.,"The image shows sailboats with visible sails, people, and text, on a rippled water surface.",Sailboat,58.49412910216877
fastfading/img127.bmp,"Several sailboats with people sail on the water, including a boat named 'Revel' with two individuals in colorful jackets.","The image has clear details, vivid colors, and shows the sailboats, people, and water with distinct features.",Sailboats,28.610335372582234
fastfading/img128.bmp,Several sailboats with white sails carry people sailing on a choppy water surface.,"The image has clear details of sailboats, people, and water with vivid colors and visible wave patterns.",Sailboats,28.619708664613675
fastfading/img129.bmp,Several sailboats with numbered white sails carry people across a slightly choppy blue water.,"The image has clear details, vivid blue water, and legible sail numbers.",Sailboats,21.63835685637893
fastfading/img130.bmp,Several sailboats with white sails carry people across the wavy water.,"The image has clear details of sailboats, people, and water, with natural colors and visible wave textures.",Sailboats,21.85909600437753
fastfading/img131.bmp,"The image shows a blurry white building, a flagpole, greenery and a dome under a pale sky.","The image has low clarity, muted colors and indistinct details.",building,76.97080689505654
fastfading/img132.bmp,"The image shows blurry buildings, green trees, and a blue sky with clouds.","The image has low clarity, indistinct details, and muted colors.",cityscape,75.00164167515752
fastfading/img133.bmp,"The image shows a domed government building and a columned building with trees, roads, and a partly cloudy sky.","The image has clear details, natural colors, and distinct architectural features.",Capitol,25.039342654439164
