图像名,内容1,内容2,内容3,mos_quality
i23_19_1.bmp,"Two colorful parrots (one red, one multicolored) stand against a blurry green leafy background.","The image has vivid colors, clear feather details on the parrots, and a blurry green background.",parrots,5.71429
i01_02_4.bmp,The image shows a stone building with a red door and red window shutters.,"The image has clear details, natural colors, and visible textures of the stone wall and red elements.",Facade,4.71429
i10_06_4.bmp,Two people sail on a boat with large sails in the water.,"The image has grainy texture, muted colors, and discernible details of boats and people.",Sailing,3.84211
i25_13_5.bmp,"The image contains various colorful, patterned, and textured squares with text labels.","The image has clear details, vibrant colors, and distinct patterns.",Patterns,3.02857
i22_17_2.bmp,"The image shows a large red barn, a small red house, green trees, and a pond reflecting them under a cloudy sky.","The image has clear details, vivid red and green colors, and a calm pond with visible reflections.",Barn,6.00000
i02_03_4.bmp,The image shows a red wooden door with a white round knob and metal locking components.,"The image has clear details, vivid red hues, and visible textures of the wooden door and metal parts.",door,3.52778
i05_15_2.bmp,Motocross riders in helmets sit on colorful dirt bikes.,"The image has clear details of motocross riders, colorful dirt bikes, and distinct helmets.",Motocross,3.10000
i25_14_3.bmp,"The image shows various colorful, patterned, and text - containing sections arranged in a grid.","The image has various colorful patterns, text elements, and distinct grid - arranged sections.",Patterns,5.08824
i06_03_3.bmp,"A small, weathered sailboat named ""ZENTIME"" floats on rippled turquoise water near a tree - dotted shore.","The image depicts a sailboat with legible text, rippled water, and a tree - dotted shore, exhibiting pixelated texture, subdued colors, and distinguishable details.",Sailboat,3.47222
i01_15_1.bmp,"The image shows a stone building with red door, red shutters, and blurred squares over door and window.","The image has visible stone texture, distinct red elements, and blurred square overlays.",Facade,2.83333
i22_12_5.bmp,The image shows a red barn beside a pond with its reflection and green trees around.,"The image has pixelated textures, warm color tones, and a reflective pond element.",barn,2.76316
i01_22_4.bmp,"The image shows a stone building with a dark door, a window with dark shutters, and small steps.","The image has clear details of the stone wall, door, shutters, and consistent brown - toned colors.",Building,3.16216
i04_04_2.bmp,"A woman with blonde hair, blue eyes, and red lipstick wears a red hat, red lace, a white necklace, and stands by pink fabric.","The image displays clear facial details, vibrant red and pink colors, and distinct textures on the hat, lace, necklace, and fabric.",Woman,6.26829
i03_11_4.bmp,"The image features blurry, colorful (yellow, red, green) toy - like objects against a dark background.","The image has low clarity, vibrant colors, and indistinct details.",Toys,1.82051
i18_14_3.bmp,A woman in a black dress with pearl necklaces poses beside a rusty metal sculpture in a green outdoor setting.,"The image has clear details, natural colors, and visible textures of a woman in a black dress beside a rusty metal sculpture.",Woman,4.19512
i06_24_3.bmp,A small sailboat floats on turquoise water near a tree - lined shore.,"The image shows a sailboat with legible text, turquoise water, and a tree - lined shore with distinct details.",Sailboat,4.81081
i10_12_1.bmp,Several sailboats with people sail on choppy water.,"The image shows sailboats with people, having noticeable details, realistic colors, and reasonable clarity.",Sailboats,4.76923
i16_03_2.bmp,"The image shows a calm ocean, a small island with palm trees, and a blue sky with white clouds.","The image has a blue sky with white clouds, a calm ocean, and a small island with palm trees, with clear details of the trees and water.",Island,4.07895
i22_15_4.bmp,"The image shows a red barn with blue, brown, and gray squares, a small red house, green trees, and a pond under a cloudy sky.","The image has high clarity, vivid colors, and clear details of the scene.",barn,3.39474
i11_06_3.bmp,A small old sailboat rests near a weathered wooden dock in turquoise water.,"The image has visible grain, turquoise water, a weathered wooden dock, and a detailed small sailboat.",Sailboat,3.97297
i08_17_4.bmp,The image shows colorful historic houses with tiled roofs against a hilly background.,"The image has clear details, vivid colors, and distinct architectural features against a natural background.",houses,5.06452
i19_11_2.bmp,"The image shows a white lighthouse, white wooden houses, a white picket fence, a red lifebuoy, and a black coin - operated binoculars beneath a partly cloudy sky.","The image has recognizable structures, distinct color tones, and visible details.",Lighthouse,4.97368
I04_01_1.bmp,"A woman with blonde hair, blue eyes, and red lipstick wears a red hat, red lace scarf, white necklace, and stands against a pink background.","The image has high clarity, vivid colors (red, pink, white), and clear details of the woman’s face, hat, lace, and necklace.",Woman,5.76190
i15_07_3.bmp,A girl wears colorful face paint and a red-green knitted sweater.,"The image has vivid colors, clear facial details, and a textured knitted sweater.",Girl,3.61364
i10_10_1.bmp,"Two people sit on a white sailboat with large sails, sailing on blue water with other sailboats.","The image shows clear details of sailboats, people, sails, and water, with vivid colors and visible water movement.",Sailing,5.86842
i04_12_4.bmp,"The image shows a woman with blonde hair, blue eyes, red lace, and pink fabric.","The image has pixelated details, vivid colors, and distinguishable features of a woman with blonde hair, blue eyes, red, and pink attire.",Woman,2.90476
i14_08_3.bmp,A group of people in red life vests paddle a yellow raft through turbulent water.,"The image has visible text, distinct figures, and dynamic water details.",Rafting,3.48649
i07_14_3.bmp,"The image shows a pink hibiscus, a red hibiscus, green leaves, and a blue window with white trim.","The image has clear details, vivid colors, and distinct objects (flowers, leaves, window).",Hibiscus,5.70455
i05_10_1.bmp,"Several motocross riders in colorful gear sit on dirt bikes, ready to race.","The image has clear details, vivid colors, and sharp focus on the riders and bikes.",Motocross,5.73171
i13_06_2.bmp,"A river flows through a rocky, green valley with lush trees and snow - capped mountains in the background.","The image has a clear river, vivid green trees, distinct snow - capped mountains, and a rocky riverbed with visible details.",River,4.25581
i16_17_2.bmp,The image shows a calm body of water with a small island of tall palm trees under a blue sky with large white clouds.,"The image has a calm water surface, a lush island with tall palm trees, and a sky with fluffy white clouds.",Island,7.10000
i25_07_2.bmp,"The image displays colorful geometric patterns, textured panels, and labeled sections.","The image has distinct geometric patterns, varied textures, and clear text labels.",Patterns,3.14286
i21_24_2.bmp,"The image shows a white lighthouse, a red - roofed house, and a small red - roofed building on rocky land by the sea under a blue sky with clouds.","The image has clear details of a lighthouse, a red - roofed house, a small red - roofed building, rocky terrain, and a blue sky with clouds.",lighthouse,5.72093
i01_24_1.bmp,The image shows a stone building with a red door and red window shutters.,"The image has a stone building facade with a red door, red window shutters, textured stone walls, and a concrete sidewalk.",Building,5.70270
i21_18_5.bmp,"The image shows a tall white lighthouse, green - roofed buildings, and a rocky shore under a cloudy sky.","The image has clear details, distinct architectural structures, and a textured rocky landscape with a cloudy sky.",Lighthouse,3.78571
