image,content1,content2,content3,mos_quality
sd1.5_lowstep_196.jpg,The image shows colorful spheres and a yellow square structure.,"The image has vivid colors, distinct shapes, and visible small details.",Abstract,2.061594671
DALLE2_normal_024.jpg,The image displays a close-up of a doll's face with shiny jewelry.,"The image has distinct facial features of the doll, bright red lips, and reflective jewelry details.",Dollface,2.790423236
sd1.5_lowcorr_064.jpg,The image displays multiple panels with colorful illustrations of people in various costumes.,"The image has vivid colors, clear details, and intricate designs.",Illustration,2.426325581
sd1.5_normal_016.jpg,A gray rabbit looks directly at the camera.,"The image has clear focus on the rabbit's face, soft background, and visible whiskers.",Rabbit,3.744508689
sd1.5_lowcorr_052.jpg,"Two large, menacing creatures walk through a rocky, dusty area.","The image has detailed creature features, a hazy atmosphere and rough stone surfaces.",Monsters,3.229467639
xl2.2_normal_131.jpg,A fluffy panda cub looks at the camera.,"The image shows soft fur texture, bright eyes, and blurred green background.",Panda,3.193169444
xl2.2_normal_139.jpg,The river reflects a colorful sunset sky and tall trees.,"The image has vivid colors, clear reflections and distinct tree details.",Landscape,3.089166137
sd1.5_normal_257.jpg,Snow covers rugged mountain peaks.,The image has distinct mountain textures and bright snow surfaces.,Snowscape.,3.787887693
AttnGAN_normal_136.jpg,A blurry image shows curved brown and light-colored shapes.,"The image has blurry outlines, soft tones, and indistinct details.",Blur,0.778016184
sd1.5_lowcorr_002.jpg,Two astronauts float near a gray moon in space.,"The image has detailed spacesuits, a gray moon, and a blue Earth.",Astronauts,2.659178911
glide_normal_138.jpg,The image depicts a dark night scene with glowing lights.,"The image features dark regions, glowing accents and indistinct details.",Night,0.701659223
sd1.5_lowcorr_255.jpg,A winged mythical figure extends a hand.,"The image presents soft colors, distinct character details, and a misty background.",MythicalFigure,2.260833548
xl2.2_normal_255.jpg,A bearded man in armor holds a flaming torch.,"The image has vivid colors, sharp details, and a bright moon in the background.",FantasyWarrior,3.464427243
AttnGAN_normal_084.jpg,The image displays black electronic gadgets against a reddish background.,"The image has low sharpness, dull colors, and unclear details.",Electronics,0.875752826
midjourney_normal_026.jpg,The image shows a glowing circular shape with dark swirling surroundings.,"The image has vivid colors, distinct contrast, and clear artistic details.",Portal,3.628699936
sd1.5_highcorr_126.jpg,A Santa Claus wears a shiny red coat with fluffy white fur trim.,The image captures clear details of Santa’s shiny coat and fluffy white fur.,Santa,2.660597966
glide_normal_117.jpg,A black cat shows its face with visible spots.,"The image has dark tones, visible facial features of the cat and partial green background.",Cat,1.011545053
midjourney_normal_015.jpg,Santa Claus holds small toys and has a pipe in his mouth.,The image displays clear details of Santa Claus's red costume and white beard.,Santa,3.657064334
xl2.2_normal_011.jpg,A man wears a decorative costume under a cloudy sky with a bright sunbeam.,"The image has clear details, vivid colors, and distinct lighting.",Prince,3.524062705
sd1.5_lowstep_105.jpg,An anime character with spiky dark hair holds a black electric guitar.,"The image has clear lines, distinct colors, and recognizable character details.",Guitarist,2.368763526
sd1.5_lowcorr_008.jpg,A white-haired man in a blue suit smiles outdoors beside green foliage.,"The image has clear details, bright colors, and distinct background elements.",Biden,3.238537588
sd1.5_lowcorr_242.jpg,"The image depicts a modern living room with a white sofa, black tables, and framed artworks.","The image has clear details, distinct monochrome tones, and sharp furniture outlines.",Livingroom,3.723651273
AttnGAN_normal_204.jpg,A person sits near a window with dark bars.,"The image has a dark tone, soft edges, and an artistic appearance.",Scene,0.821435934
sd1.5_lowstep_157.jpg,Two spaceships fly near a bright object in starry space.,"The image has clear spaceship details, vivid colors and a starry background.",Spaceships,2.560764083
midjourney_normal_210.jpg,An astronaut and an alien in space suits shake hands on a rocky planet surface.,"The image has vivid colors, clear lines, and distinct character details.",Handshake,3.241312234
sd1.5_highcorr_150.jpg,A white-haired character wears traditional clothing against an orange background.,"The image shows clear character details, distinct colors, and smooth textures.",Character,3.241312234
sd1.5_lowcorr_042.jpg,A man strikes a dynamic pose on a rocky cliff above a calm sea.,"The image has vibrant colors, clear rock textures and a distinct human figure.",Pose,3.335114676
glide_normal_202.jpg,"The component has a blue hexagonal base, a dark top, and four thin black rods.","The image displays distinct blue and black colors, visible basic shapes, and some blurry details.",Component,0.612055936
DALLE2_normal_146.jpg,A cheetah cub looks directly at the viewer.,"The image has distinct fur patterns, bright eyes, and blurred green background.",Cheetah,3.249399128
DALLE2_normal_076.jpg,The image shows a teal flower-like structure with intricate center details.,"The image has vibrant teal petals, a sharp central area, and a contrasting black background.",Flower,2.743331976
sd1.5_lowcorr_029.jpg,A small stream flows past green grassy banks.,"The image has natural colors, visible water ripples, and clear grass details.",Stream,3.208047473
sd1.5_lowcorr_235.jpg,A glass dome holds two snail-like creatures with big eyes in sand.,The image has clear details of the dome and the creatures inside.,dome,2.084303652
glide_normal_217.jpg,An orange cat looks directly at the viewer.,"The image has warm colors, visible whiskers and distinct eyes.",Cat,2.293266536
midjourney_normal_243.jpg,Small mushrooms grow on a moss-covered tree trunk in a forest.,"The image has soft lighting, vibrant green moss, and distinct mushroom details.",Mushrooms,3.523701266
AttnGAN_normal_229.jpg,The image shows distorted brown shapes in calm blue water.,"The image has muted colors, blurred details, and a reflective surface.",Reflection,0.799027902
sd1.5_lowcorr_031.jpg,A cartoon character has white paint on its face and large eyes.,"The image displays clear outlines, vivid colors, and distinct details.",Cartoon,2.426325581
sd1.5_highcorr_216.jpg,A colorful toucan perches on green palm leaves with red berries.,"The image has vivid colors, sharp details, and clear outlines of the toucan and palm leaves.",toucan,2.971609163
glide_normal_157.jpg,A black airplane flies against a blue sky.,The image shows a black airplane with blue window details.,Airplane,1.269550286
sd1.5_normal_166.jpg,A green frog with purple eyes sits on a leaf.,"The image has sharp details, vivid colors and clear textures.",Frog,3.966327593
glide_normal_099.jpg,The image displays swirling red and yellow patterns.,The image has vivid colors and clear swirling patterns.,Swirls,0.67179146
midjourney_normal_280.jpg,Mice in formal attire surround a large bowl with bubbles and a champagne glass.,"The image has soft lighting, detailed mouse figures, and warm color tones.",FormalMice,3.389973337
DALLE2_normal_070.jpg,The image shows a vibrant purple anime eye with white fur and orange hair.,"The image has vivid colors, clear details, and bright highlights.",Eye,2.11262753
sd1.5_lowcorr_155.jpg,Two decorated three-wheeled vehicles carry people on a busy street.,"The image has clear details, bright colors and distinct objects.",three-wheelers,2.248014632
sd1.5_highcorr_239.jpg,The image shows a green grassy hill with bare trees and a bright blue sky.,"The image has vivid green grass, clear tree bark details, and a bright blue sky.",Landscape,3.289837374
AttnGAN_normal_118.jpg,Blurry chairs and tables are in a room.,The image displays blurry shapes and faint details.,furniture,1.112367509
sd1.5_lowcorr_119.jpg,The blurry image shows vague forms and warm colors.,"The image has low clarity, indistinct details and muted hues.",Blurriness.,0.278846772
sd1.5_lowstep_159.jpg,A blurred person walks past a large circular structure in a monochrome interior.,"The image shows smooth surfaces, a blurred figure, and a distinct circular architectural feature.",ModernArchitecture,2.247000453
DALLE2_normal_188.jpg,The image depicts a shaggy cow with curved horns.,"The image has soft brushstrokes, muted colors and a gentle glow.",Cow,2.7089479
DALLE2_normal_038.jpg,A smiling girl sits near two other children and a lit fireplace decorated with Christmas stockings.,"The image has vivid festive colors, clear details of children’s faces, and a glowing fireplace.",Christmas,2.520123245
midjourney_normal_268.jpg,Two small vehicles rest on a sandy terrain with large buildings and flying spaceships in the background.,"The image displays visible details, soft lighting, and contrasting elements between foreground and background.",Sci-fi,3.195617381
midjourney_normal_284.jpg,A woman wears a green dress and delicate jewelry in a warmly lit room.,"The image displays clear details of the woman’s dress, necklace and earrings with soft lighting.",Woman,4.074643938
DALLE2_normal_290.jpg,A woman with long silver hair holds a colorful glowing mechanical object.,"The image has soft ambient lighting, vivid glowing hues, and distinct details on the props.",Cosplay,3.193169444
xl2.2_normal_189.jpg,A man wears a red lobster costume.,"The image has clear details, vibrant red colors, and a focused subject.",LobsterCostume,3.224958365
xl2.2_normal_064.jpg,Fantasy beings play a game at a decorated table.,"The image has detailed characters, rich colors, and clear background details.",Game,3.837774272
